section,key,value
summary,model,torchvision/wide_resnet101_2.onnx
summary,node_count,339
summary,input_count,1
summary,output_count,1
summary,num_params,126752872
summary,model_size,483.57324028015137
parameter_data_types,FLOAT,126752872
operators,Identity,"count=98, percentage=28.908554572271388"
operators,Conv,"count=104, percentage=30.678466076696164"
operators,Relu,"count=100, percentage=29.49852507374631"
operators,MaxPool,"count=1, percentage=0.2949852507374631"
operators,Add,"count=33, percentage=9.734513274336283"
operators,GlobalAveragePool,"count=1, percentage=0.2949852507374631"
operators,Flatten,"count=1, percentage=0.2949852507374631"
operators,Gemm,"count=1, percentage=0.2949852507374631"
inputs,input,"dtype=FLOAT, shape=[0, 3, 224, 224]"
outputs,output,"dtype=FLOAT, shape=[0, 1000]"
